model,context_target,context_length,nominal_budget,effective_budget,effective_tokens,iso_condition,quant_bits,quant_byte_cost,physical_byte_cost,arm,arm_label,protection,eviction,promotion,promotion_id,full_fraction,recency_window,sink,seed,accuracy,k,n_turns,n_full,n_quant,bytes,n_protected_lines,oracle_oversubscribed,dormancy_events,dormancy_max_run,quant_calls,quant_violations,quant_max_levels
Qwen/Qwen2.5-1.5B-Instruct,2048,2048,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,67,0.0,0,6,293,0,293.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2057,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,68,0.0,0,6,293,0,293.0,0,False,3,2,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2052,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,69,0.0,0,6,293,0,293.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2039,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,70,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2049,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,71,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2051,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,72,0.0,0,6,293,0,293.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2052,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,73,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2060,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,74,0.0,0,6,293,0,293.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2045,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,75,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2042,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,76,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2044,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,77,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2040,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,78,0.0,0,6,293,0,293.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2054,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,79,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2049,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,80,0.0,0,6,293,0,293.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2055,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,81,0.0,0,6,293,0,293.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2055,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,82,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2051,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,83,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2048,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,84,0.0,0,6,293,0,293.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2034,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,85,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2049,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,86,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2063,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,87,0.0,0,6,293,0,293.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2050,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,88,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2051,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,89,0.0,0,6,293,0,293.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2044,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,90,0.0,0,6,293,0,293.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2041,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,91,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2053,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,92,0.0,0,6,293,0,293.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2068,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,93,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2064,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,94,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2061,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,95,0.0,0,6,293,0,293.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2058,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,96,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2059,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,97,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2056,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,98,0.0,0,6,293,0,293.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2051,293,293,293,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,99,0.0,0,6,293,0,293.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2034,293,293,294,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,0,0.16666666666666666,1,6,293,0,293.0,12,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2049,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,1,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2041,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,2,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2048,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,3,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2041,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,4,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2039,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,5,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2038,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,6,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2046,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,7,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2044,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,8,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2052,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,9,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2030,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,10,0.0,0,6,293,0,293.0,10,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2049,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,11,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2030,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,12,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2049,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,13,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2049,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,14,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2031,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,15,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2046,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,16,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2048,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,17,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2043,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,18,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2044,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,19,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2064,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,20,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2048,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,21,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2052,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,22,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2046,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,23,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2049,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,24,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2054,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,25,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2046,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,26,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2058,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,27,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2051,293,293,294,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,28,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2049,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,29,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2060,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,30,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2043,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,31,0.16666666666666666,1,6,293,0,293.0,12,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2056,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,32,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2039,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,33,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2042,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,34,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2048,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,35,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2055,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,36,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2042,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,37,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2047,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,38,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2066,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,39,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2038,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,40,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2058,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,41,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2061,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,42,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2046,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,43,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2048,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,44,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2038,293,293,294,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,45,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2044,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,46,0.3333333333333333,2,6,293,0,293.0,12,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2047,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,47,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2047,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,48,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2068,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,49,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2042,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,50,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2053,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,51,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2054,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,52,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2028,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,53,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2045,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,54,0.16666666666666666,1,6,293,0,293.0,10,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2054,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,55,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2065,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,56,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2065,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,57,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2048,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,58,0.3333333333333333,2,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2058,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,59,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2052,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,60,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2043,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,61,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2047,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,62,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2035,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,63,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2048,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,64,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2055,293,293,294,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,65,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2040,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,66,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2048,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,67,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2057,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,68,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2052,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,69,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2039,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,70,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2049,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,71,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2051,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,72,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2052,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,73,0.3333333333333333,2,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2060,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,74,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2045,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,75,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2042,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,76,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2044,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,77,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2040,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,78,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2054,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,79,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2049,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,80,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2055,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,81,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2055,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,82,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2051,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,83,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2048,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,84,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2034,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,85,0.0,0,6,293,0,293.0,11,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,2048,2049,293,293,293,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,86,0.16666666666666666,1,6,293,0,293.0,11,False,0,0,0,0,0
